role,contestant_season_id,contestant_id,season_id,season_round_id,level,current_is_active,contestant_round_id,classification,reason,joined_at,created_at,updated_at
EXCLUDED,10493,252,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.795487,2026-05-31 00:03:18.776135,2026-05-31 00:03:18.776135
EXCLUDED,13296,252,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.108192,2026-06-30 00:20:15.085615,2026-06-30 00:20:15.085615
EXCLUDED,15101,252,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.210942,2026-07-31 00:04:56.179999,2026-07-31 00:04:56.179999
EXCLUDED,18357,252,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.109964,2026-09-03 12:08:41.077999,2026-09-03 12:08:41.077999
EXCLUDED,8744,256,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.522499,2026-05-02 01:35:14.729877,2026-05-31 01:03:10.503249
EXCLUDED,10233,256,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:14.722214,2026-05-31 00:03:14.695612,2026-05-31 00:03:14.695612
EXCLUDED,10494,256,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.822228,2026-05-31 00:03:18.801217,2026-05-31 00:03:18.801217
EXCLUDED,13297,256,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.138036,2026-06-30 00:20:15.114466,2026-06-30 00:20:15.114466
EXCLUDED,15102,256,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.260215,2026-07-31 00:04:56.221166,2026-07-31 00:04:56.221166
EXCLUDED,18358,256,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.168338,2026-09-03 12:08:41.122364,2026-09-03 12:08:41.122364
EXCLUDED,8746,260,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.578868,2026-05-02 01:35:14.781130,2026-05-31 01:03:10.556427
EXCLUDED,10235,260,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:14.792028,2026-05-31 00:03:14.766454,2026-05-31 00:03:14.766454
EXCLUDED,10495,260,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.845858,2026-05-31 00:03:18.828606,2026-05-31 00:03:18.828606
EXCLUDED,13298,260,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.169758,2026-06-30 00:20:15.146291,2026-06-30 00:20:15.146291
EXCLUDED,15103,260,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.301181,2026-07-31 00:04:56.272418,2026-07-31 00:04:56.272418
EXCLUDED,18359,260,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.229002,2026-09-03 12:08:41.185255,2026-09-03 12:08:41.185255
EXCLUDED,8748,264,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.628399,2026-05-02 01:35:14.851469,2026-05-31 01:03:10.608427
EXCLUDED,10237,264,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:14.852178,2026-05-31 00:03:14.831255,2026-05-31 00:03:14.831255
EXCLUDED,10496,264,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.872703,2026-05-31 00:03:18.851888,2026-05-31 00:03:18.851888
EXCLUDED,13299,264,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.205407,2026-06-30 00:20:15.182053,2026-06-30 00:20:15.182053
EXCLUDED,15104,264,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.339275,2026-07-31 00:04:56.310207,2026-07-31 00:04:56.310207
EXCLUDED,18360,264,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.299395,2026-09-03 12:08:41.247485,2026-09-03 12:08:41.247485
EXCLUDED,8750,268,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.675602,2026-05-02 01:35:14.930150,2026-05-31 01:03:10.659203
EXCLUDED,10239,268,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:14.914628,2026-05-31 00:03:14.889297,2026-05-31 00:03:14.889297
EXCLUDED,10497,268,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.896501,2026-05-31 00:03:18.878445,2026-05-31 00:03:18.878445
EXCLUDED,13300,268,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.243795,2026-06-30 00:20:15.215091,2026-06-30 00:20:15.215091
EXCLUDED,15105,268,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.387005,2026-07-31 00:04:56.349799,2026-07-31 00:04:56.349799
EXCLUDED,18361,268,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.352656,2026-09-03 12:08:41.313457,2026-09-03 12:08:41.313457
EXCLUDED,8753,274,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.765145,2026-05-02 01:35:15.010697,2026-05-31 01:03:10.742732
EXCLUDED,10242,274,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.006162,2026-05-31 00:03:14.980425,2026-05-31 00:03:14.980425
EXCLUDED,10498,274,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.923859,2026-05-31 00:03:18.903227,2026-05-31 00:03:18.903227
EXCLUDED,13301,274,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.279171,2026-06-30 00:20:15.252160,2026-06-30 00:20:15.252160
EXCLUDED,15106,274,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.433985,2026-07-31 00:04:56.399614,2026-07-31 00:04:56.399614
EXCLUDED,18362,274,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.407993,2026-09-03 12:08:41.368572,2026-09-03 12:08:41.368572
EXCLUDED,8755,278,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.823235,2026-05-02 01:35:15.067061,2026-05-31 01:03:10.800819
EXCLUDED,10244,278,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.070188,2026-05-31 00:03:15.046385,2026-05-31 00:03:15.046385
EXCLUDED,10499,278,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.952506,2026-05-31 00:03:18.930864,2026-05-31 00:03:18.930864
EXCLUDED,13302,278,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.309053,2026-06-30 00:20:15.286799,2026-06-30 00:20:15.286799
EXCLUDED,15107,278,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.475503,2026-07-31 00:04:56.444030,2026-07-31 00:04:56.444030
EXCLUDED,18363,278,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.466259,2026-09-03 12:08:41.420875,2026-09-03 12:08:41.420875
EXCLUDED,8757,282,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.889101,2026-05-02 01:35:15.115279,2026-05-31 01:03:10.865093
EXCLUDED,10246,282,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.143888,2026-05-31 00:03:15.118178,2026-05-31 00:03:15.118178
EXCLUDED,10500,282,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:18.982771,2026-05-31 00:03:18.960203,2026-05-31 00:03:18.960203
EXCLUDED,13303,282,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.344653,2026-06-30 00:20:15.317018,2026-06-30 00:20:15.317018
EXCLUDED,15108,282,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.512954,2026-07-31 00:04:56.484968,2026-07-31 00:04:56.484968
EXCLUDED,18364,282,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.514991,2026-09-03 12:08:41.479675,2026-09-03 12:08:41.479675
EXCLUDED,8759,286,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.939299,2026-05-02 01:35:15.167266,2026-05-31 01:03:10.921147
EXCLUDED,10248,286,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.206118,2026-05-31 00:03:15.183577,2026-05-31 00:03:15.183577
EXCLUDED,10501,286,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.010139,2026-05-31 00:03:18.989612,2026-05-31 00:03:18.989612
EXCLUDED,13304,286,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.377052,2026-06-30 00:20:15.352364,2026-06-30 00:20:15.352364
EXCLUDED,15109,286,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.552246,2026-07-31 00:04:56.522066,2026-07-31 00:04:56.522066
EXCLUDED,18365,286,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.556733,2026-09-03 12:08:41.525097,2026-09-03 12:08:41.525097
EXCLUDED,8761,290,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:10.993004,2026-05-02 01:35:15.223964,2026-05-31 01:03:10.971984
EXCLUDED,10250,290,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.271271,2026-05-31 00:03:15.244992,2026-05-31 00:03:15.244992
EXCLUDED,10502,290,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.035728,2026-05-31 00:03:19.016460,2026-05-31 00:03:19.016460
EXCLUDED,13305,290,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.410973,2026-06-30 00:20:15.384412,2026-06-30 00:20:15.384412
EXCLUDED,15110,290,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.599027,2026-07-31 00:04:56.563514,2026-07-31 00:04:56.563514
EXCLUDED,18366,290,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.606368,2026-09-03 12:08:41.571857,2026-09-03 12:08:41.571857
EXCLUDED,8763,294,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:11.046230,2026-05-02 01:35:15.279433,2026-05-31 01:03:11.028242
EXCLUDED,10252,294,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.333806,2026-05-31 00:03:15.313781,2026-05-31 00:03:15.313781
EXCLUDED,4466,294,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-01 00:04:14.672046,2026-05-01 00:04:14.665353,2026-05-01 00:04:14.665353
EXCLUDED,13306,294,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.440271,2026-06-30 00:20:15.417901,2026-06-30 00:20:15.417901
EXCLUDED,15111,294,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.642348,2026-07-31 00:04:56.610206,2026-07-31 00:04:56.610206
EXCLUDED,18367,294,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.660290,2026-09-03 12:08:41.617426,2026-09-03 12:08:41.617426
EXCLUDED,8765,298,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:11.098666,2026-05-02 01:35:15.325160,2026-05-31 01:03:11.078608
EXCLUDED,10254,298,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.387540,2026-05-31 00:03:15.366413,2026-05-31 00:03:15.366413
EXCLUDED,10503,298,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.060408,2026-05-31 00:03:19.041466,2026-05-31 00:03:19.041466
EXCLUDED,13307,298,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.473088,2026-06-30 00:20:15.448681,2026-06-30 00:20:15.448681
EXCLUDED,15112,298,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.684849,2026-07-31 00:04:56.653149,2026-07-31 00:04:56.653149
EXCLUDED,18368,298,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.719282,2026-09-03 12:08:41.676835,2026-09-03 12:08:41.676835
EXCLUDED,8767,302,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:11.153862,2026-05-02 01:35:15.372077,2026-05-31 01:03:11.133373
EXCLUDED,10256,302,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.444437,2026-05-31 00:03:15.423028,2026-05-31 00:03:15.423028
EXCLUDED,10504,302,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.085594,2026-05-31 00:03:19.066603,2026-05-31 00:03:19.066603
EXCLUDED,13308,302,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.501308,2026-06-30 00:20:15.479133,2026-06-30 00:20:15.479133
EXCLUDED,15113,302,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.724438,2026-07-31 00:04:56.695669,2026-07-31 00:04:56.695669
EXCLUDED,18369,302,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.797677,2026-09-03 12:08:41.745307,2026-09-03 12:08:41.745307
EXCLUDED,8769,306,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:11.207847,2026-05-02 01:35:15.420884,2026-05-31 01:03:11.187659
EXCLUDED,10258,306,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.516155,2026-05-31 00:03:15.489675,2026-05-31 00:03:15.489675
EXCLUDED,10505,306,241,4,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:19.113474,2026-05-31 00:03:19.092551,2026-05-31 00:03:19.092551
EXCLUDED,13309,306,253,21,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-06-30 00:20:15.530973,2026-06-30 00:20:15.507902,2026-06-30 00:20:15.507902
EXCLUDED,15114,306,255,26,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-07-31 00:04:56.762718,2026-07-31 00:04:56.733733,2026-07-31 00:04:56.733733
EXCLUDED,18370,306,257,27,country,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-09-03 12:08:41.861273,2026-09-03 12:08:41.810700,2026-09-03 12:08:41.810700
EXCLUDED,8771,310,249,1,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 01:03:11.267084,2026-05-02 01:35:15.470738,2026-05-31 01:03:11.244078
EXCLUDED,10260,310,252,2,continent,True,3,B_ZERO_AUTHORITATIVE_MATCH/ZM_MISSING_GENUINE_MEMBERSHIP,no active membership in authoritative round 3; winner never chosen,2026-05-31 00:03:15.578979,2026-05-31 00:03:15.553539,2026-05-31 00:03:15.553539
